ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,Wsets,Lsets,WPts,LPts,Comment,PSW,PSL,B365W,B365L
8,Montpellier,Open Sud de France,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Shapovalov D.,Granollers M.,25.0,111.0,2.0,0.0,1485.0,520.0,Completed,1.29,4.02,1.33,3.25
8,Montpellier,Open Sud de France,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Albot R.,Gulbis E.,90.0,83.0,2.0,1.0,620.0,659.0,Completed,2.43,1.63,2.37,1.53
8,Montpellier,Open Sud de France,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Herbert P.H.,Ivashka I.,44.0,80.0,2.0,1.0,983.0,674.0,Completed,1.29,4.01,1.25,3.75
8,Montpellier,Open Sud de France,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Baghdatis M.,Pouille L.,128.0,17.0,2.0,1.0,438.0,1955.0,Completed,2.8,1.5,2.75,1.4
8,Montpellier,Open Sud de France,2019-02-08,ATP250,Indoor,Hard,Quarterfinals,3,Berdych T.,Krajinovic F.,79.0,72.0,2.0,1.0,685.0,710.0,Completed,1.42,3.19,1.36,3.2
8,Montpellier,Open Sud de France,2019-02-08,ATP250,Indoor,Hard,Quarterfinals,3,Herbert P.H.,Shapovalov D.,44.0,25.0,2.0,0.0,983.0,1485.0,Completed,2.44,1.64,2.3,1.61
8,Montpellier,Open Sud de France,2019-02-08,ATP250,Indoor,Hard,Quarterfinals,3,Albot R.,Baghdatis M.,90.0,128.0,2.0,0.0,620.0,438.0,Completed,2.01,1.92,2.0,1.8
8,Montpellier,Open Sud de France,2019-02-08,ATP250,Indoor,Hard,Quarterfinals,3,Tsonga J.W.,Chardy J.,210.0,35.0,2.0,1.0,245.0,1155.0,Completed,1.44,3.08,1.44,2.75
8,Montpellier,Open Sud de France,2019-02-09,ATP250,Indoor,Hard,Semifinals,3,Herbert P.H.,Berdych T.,44.0,79.0,2.0,0.0,983.0,685.0,Completed,2.5,1.61,2.62,1.5
8,Montpellier,Open Sud de France,2019-02-09,ATP250,Indoor,Hard,Semifinals,3,Tsonga J.W.,Albot R.,210.0,90.0,2.0,0.0,245.0,620.0,Completed,1.23,4.83,1.22,4.33
8,Montpellier,Open Sud de France,2019-02-10,ATP250,Indoor,Hard,The Final,3,Tsonga J.W.,Herbert P.H.,210.0,44.0,2.0,0.0,245.0,983.0,Completed,1.55,2.67,1.61,2.3
9,Sofia,Sofia Open,2019-02-04,ATP250,Indoor,Hard,1st Round,3,Ebden M.,Andreev A.,45.0,60.0,2.0,1.0,981.0,875.0,Completed,1.04,14.78,1.04,13.0
9,Sofia,Sofia Open,2019-02-04,ATP250,Indoor,Hard,1st Round,3,Copil M.,Wawrinka S.,56.0,57.0,2.0,1.0,858.0,830.0,Completed,2.57,1.56,2.37,1.53
9,Sofia,Sofia Open,2019-02-05,ATP250,Indoor,Hard,1st Round,3,Brands D.,Basilashvili N.,180.0,22.0,2.0,0.0,285.0,1820.0,Completed,3.97,1.29,3.5,1.28
9,Sofia,Sofia Open,2019-02-05,ATP250,Indoor,Hard,1st Round,3,Maden Y.,Mannarino A.,121.0,46.0,2.0,0.0,468.0,965.0,Completed,2.14,1.78,2.1,1.66
9,Sofia,Sofia Open,2019-02-05,ATP250,Indoor,Hard,1st Round,3,Struff J.L.,Travaglia S.,51.0,122.0,2.0,0.0,910.0,463.0,Completed,1.44,3.0,1.4,2.75
9,Sofia,Sofia Open,2019-02-05,ATP250,Indoor,Hard,1st Round,3,Berrettini M.,Istomin D.,53.0,106.0,2.0,0.0,904.0,542.0,Completed,1.64,2.38,1.5,2.5
9,Sofia,Sofia Open,2019-02-05,ATP250,Indoor,Hard,1st Round,3,Haase R.,Kuzmanov D.,54.0,336.0,2.0,0.0,895.0,76.0,Completed,1.17,5.67,1.12,6.0
9,Sofia,Sofia Open,2019-02-05,ATP250,Indoor,Hard,1st Round,3,Monfils G.,Troicki V.,33.0,185.0,2.0,0.0,1195.0,277.0,Completed,1.25,4.4,1.25,3.75
9,Sofia,Sofia Open,2019-02-06,ATP250,Indoor,Hard,1st Round,3,Klizan M.,Basic M.,38.0,99.0,2.0,1.0,1066.0,589.0,Completed,1.44,2.99,1.44,2.62
9,Sofia,Sofia Open,2019-02-06,ATP250,Indoor,Hard,1st Round,3,Kukushkin M.,Djere L.,55.0,88.0,2.0,0.0,890.0,627.0,Completed,1.3,3.85,1.28,3.5
9,Sofia,Sofia Open,2019-02-06,ATP250,Indoor,Hard,1st Round,3,Verdasco F.,Lazarov A.,26.0,60.0,2.0,0.0,1455.0,875.0,Completed,1.07,11.01,1.05,11.0
9,Sofia,Sofia Open,2019-02-06,ATP250,Indoor,Hard,1st Round,3,Fucsovics M.,Seppi A.,47.0,37.0,2.0,0.0,959.0,1080.0,Completed,2.12,1.79,1.9,1.8
9,Sofia,Sofia Open,2019-02-06,ATP250,Indoor,Hard,2nd Round,3,Bautista Agut R.,Ebden M.,18.0,45.0,2.0,1.0,1955.0,981.0,Completed,1.15,6.46,1.12,6.0
9,Sofia,Sofia Open,2019-02-06,ATP250,Indoor,Hard,2nd Round,3,Berrettini M.,Khachanov K.,53.0,11.0,2.0,1.0,904.0,2880.0,Completed,3.94,1.3,3.5,1.28
9,Sofia,Sofia Open,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Klizan M.,Brands D.,38.0,180.0,2.0,0.0,1066.0,285.0,Completed,1.4,3.24,1.44,2.62
9,Sofia,Sofia Open,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Fucsovics M.,Maden Y.,47.0,121.0,2.0,1.0,959.0,468.0,Completed,1.41,3.17,1.36,3.0
9,Sofia,Sofia Open,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Verdasco F.,Copil M.,26.0,56.0,2.0,1.0,1455.0,858.0,Completed,1.62,2.46,1.61,2.2
9,Sofia,Sofia Open,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Medvedev D.,Haase R.,16.0,54.0,2.0,1.0,2000.0,895.0,Completed,1.28,4.15,1.22,4.0
9,Sofia,Sofia Open,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Monfils G.,Kukushkin M.,33.0,55.0,2.0,0.0,1195.0,890.0,Completed,1.43,3.07,1.36,3.0
9,Sofia,Sofia Open,2019-02-07,ATP250,Indoor,Hard,2nd Round,3,Tsitsipas S.,Struff J.L.,12.0,51.0,2.0,0.0,2805.0,910.0,Completed,1.52,2.73,1.44,2.62
9,Sofia,Sofia Open,2019-02-08,ATP250,Indoor,Hard,Quarterfinals,3,Fucsovics M.,Bautista Agut R.,47.0,18.0,,,959.0,1955.0,Walkover,4.14,1.28,4.0,1.25
9,Sofia,Sofia Open,2019-02-08,ATP250,Indoor,Hard,Quarterfinals,3,Berrettini M.,Verdasco F.,53.0,26.0,2.0,1.0,904.0,1455.0,Completed,2.44,1.64,2.37,1.57
9,Sofia,Sofia Open,2019-02-08,ATP250,Indoor,Hard,Quarterfinals,3,Medvedev D.,Klizan M.,16.0,38.0,2.0,0.0,2000.0,1066.0,Completed,1.26,4.39,1.28,3.75
9,Sofia,Sofia Open,2019-02-08,ATP250,Indoor,Hard,Quarterfinals,3,Monfils G.,Tsitsipas S.,33.0,12.0,2.0,0.0,1195.0,2805.0,Completed,2.24,1.75,2.2,1.66
9,Sofia,Sofia Open,2019-02-09,ATP250,Indoor,Hard,Semifinals,3,Fucsovics M.,Berrettini M.,47.0,53.0,2.0,1.0,959.0,904.0,Completed,2.37,1.67,2.3,1.61
9,Sofia,Sofia Open,2019-02-09,ATP250,Indoor,Hard,Semifinals,3,Medvedev D.,Monfils G.,16.0,33.0,2.0,0.0,2000.0,1195.0,Completed,1.7,2.31,1.66,2.2
9,Sofia,Sofia Open,2019-02-10,ATP250,Indoor,Hard,The Final,3,Medvedev D.,Fucsovics M.,16.0,47.0,2.0,0.0,2000.0,959.0,Completed,1.17,6.03,1.14,5.5
10,Buenos Aires,Argentina Open,2019-02-11,ATP250,Outdoor,Clay,1st Round,3,Sonego L.,Jarry N.,109.0,47.0,2.0,1.0,515.0,970.0,Completed,2.42,1.62,2.37,1.53
10,Buenos Aires,Argentina Open,2019-02-11,ATP250,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Dutra Silva R.,96.0,138.0,2.0,0.0,580.0,407.0,Completed,1.81,2.09,1.66,2.1
10,Buenos Aires,Argentina Open,2019-02-11,ATP250,Outdoor,Clay,1st Round,3,Marterer M.,Bagnis F.,85.0,148.0,2.0,0.0,654.0,382.0,Completed,1.84,2.06,1.8,1.9
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Garin C.,Auger-Aliassime F.,93.0,103.0,2.0,1.0,610.0,540.0,Completed,1.92,1.97,1.9,1.8
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Cuevas P.,Arevalo M.,78.0,220.0,2.0,0.0,706.0,233.0,Completed,1.17,5.76,1.2,4.33
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Daniel T.,119.0,73.0,2.0,0.0,467.0,726.0,Completed,1.74,2.2,1.66,2.1
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Mayer L.,Lajovic D.,51.0,43.0,2.0,0.0,920.0,1010.0,Completed,1.78,2.14,1.61,2.2
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Bedene A.,Andreozzi G.,57.0,74.0,2.0,1.0,805.0,711.0,Completed,1.45,2.93,1.36,3.0
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Pella G.,Cerundolo F.,50.0,60.0,2.0,1.0,930.0,875.0,Completed,1.17,5.65,1.18,4.5
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Delbonis F.,77.0,64.0,2.0,1.0,707.0,766.0,Completed,2.04,1.86,1.83,1.83
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Sousa J.,Londero J.I.,41.0,69.0,2.0,0.0,1042.0,739.0,Completed,1.52,2.69,1.44,2.62
10,Buenos Aires,Argentina Open,2019-02-12,ATP250,Outdoor,Clay,1st Round,3,Ferrer D.,Jaziri M.,149.0,44.0,2.0,0.0,380.0,1007.0,Completed,1.4,3.2,1.4,2.75
10,Buenos Aires,Argentina Open,2019-02-13,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Sonego L.,119.0,109.0,2.0,0.0,467.0,515.0,Completed,2.0,1.91,1.8,1.9
10,Buenos Aires,Argentina Open,2019-02-13,ATP250,Outdoor,Clay,2nd Round,3,Pella G.,Mayer L.,50.0,51.0,2.0,1.0,930.0,920.0,Completed,1.93,1.98,1.83,1.83
10,Buenos Aires,Argentina Open,2019-02-13,ATP250,Outdoor,Clay,2nd Round,3,Cecchinato M.,Garin C.,18.0,93.0,2.0,0.0,1870.0,610.0,Completed,1.63,2.44,1.53,2.37
10,Buenos Aires,Argentina Open,2019-02-14,ATP250,Outdoor,Clay,2nd Round,3,Munar J.,Fognini F.,77.0,15.0,2.0,1.0,707.0,2225.0,Completed,2.1,1.83,2.0,1.72
10,Buenos Aires,Argentina Open,2019-02-14,ATP250,Outdoor,Clay,2nd Round,3,Cuevas P.,Sousa J.,78.0,41.0,2.0,0.0,706.0,1042.0,Completed,1.55,2.64,1.4,2.75
10,Buenos Aires,Argentina Open,2019-02-14,ATP250,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Ferrer D.,96.0,149.0,2.0,1.0,580.0,380.0,Completed,2.2,1.75,2.1,1.66
10,Buenos Aires,Argentina Open,2019-02-14,ATP250,Outdoor,Clay,2nd Round,3,Thiem D.,Marterer M.,8.0,85.0,2.0,0.0,3960.0,654.0,Completed,1.23,4.74,1.18,4.5
10,Buenos Aires,Argentina Open,2019-02-15,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Bedene A.,19.0,57.0,2.0,1.0,1835.0,805.0,Completed,1.43,3.06,1.4,2.75
10,Buenos Aires,Argentina Open,2019-02-15,ATP250,Outdoor,Clay,Quarterfinals,3,Cecchinato M.,Carballes Baena R.,18.0,119.0,2.0,0.0,1870.0,467.0,Completed,1.49,2.87,1.53,2.5
10,Buenos Aires,Argentina Open,2019-02-15,ATP250,Outdoor,Clay,Quarterfinals,3,Pella G.,Munar J.,50.0,77.0,2.0,1.0,930.0,707.0,Completed,2.01,1.92,2.1,1.72
10,Buenos Aires,Argentina Open,2019-02-15,ATP250,Outdoor,Clay,Quarterfinals,3,Thiem D.,Cuevas P.,8.0,78.0,2.0,1.0,3960.0,706.0,Completed,1.32,3.8,1.3,3.5
10,Buenos Aires,Argentina Open,2019-02-16,ATP250,Outdoor,Clay,Quarterfinals,3,Schwartzman D.,Ramos-Vinolas A.,19.0,96.0,2.0,0.0,1835.0,580.0,Completed,1.25,4.57,1.28,3.75
10,Buenos Aires,Argentina Open,2019-02-16,ATP250,Outdoor,Clay,Semifinals,3,Cecchinato M.,Pella G.,18.0,50.0,2.0,0.0,1870.0,930.0,Completed,1.6,2.53,1.5,2.62
10,Buenos Aires,Argentina Open,2019-02-16,ATP250,Outdoor,Clay,Semifinals,3,Schwartzman D.,Thiem D.,19.0,8.0,2.0,1.0,1835.0,3960.0,Completed,2.89,1.49,3.0,1.4
10,Buenos Aires,Argentina Open,2019-02-17,ATP250,Outdoor,Clay,The Final,3,Cecchinato M.,Schwartzman D.,18.0,19.0,2.0,0.0,1870.0,1835.0,Completed,2.33,1.69,2.2,1.66
11,New York,New York Open,2019-02-11,ATP250,Indoor,Hard,1st Round,3,Tomic B.,Lacko L.,87.0,130.0,2.0,0.0,649.0,423.0,Completed,1.53,2.66,1.53,2.37
11,New York,New York Open,2019-02-11,ATP250,Indoor,Hard,1st Round,3,Lorenzi P.,Sandgren T.,111.0,76.0,2.0,1.0,493.0,708.0,Completed,4.74,1.22,4.0,1.22
11,New York,New York Open,2019-02-12,ATP250,Indoor,Hard,1st Round,3,Thompson J.,Rubin N.,60.0,152.0,2.0,1.0,775.0,372.0,Completed,1.71,2.25,1.66,2.1
11,New York,New York Open,2019-02-12,ATP250,Indoor,Hard,1st Round,3,Eubanks C.,Menendez-Maceiras A.,166.0,121.0,2.0,0.0,339.0,451.0,Completed,1.7,2.26,1.66,2.1
11,New York,New York Open,2019-02-12,ATP250,Indoor,Hard,1st Round,3,Opelka R.,Mannarino A.,89.0,48.0,2.0,1.0,633.0,965.0,Completed,1.69,2.28,1.53,2.37
11,New York,New York Open,2019-02-12,ATP250,Indoor,Hard,1st Round,3,Jung J.,Ramanathan R.,143.0,128.0,2.0,1.0,391.0,425.0,Completed,2.19,1.75,2.0,1.72
11,New York,New York Open,2019-02-12,ATP250,Indoor,Hard,1st Round,3,Garcia-Lopez G.,Popyrin A.,102.0,123.0,2.0,0.0,547.0,450.0,Completed,2.33,1.67,2.25,1.57
11,New York,New York Open,2019-02-12,ATP250,Indoor,Hard,1st Round,3,Harrison R.,Polansky P.,92.0,118.0,2.0,0.0,615.0,468.0,Completed,1.4,3.18,1.4,2.75
11,New York,New York Open,2019-02-13,ATP250,Indoor,Hard,1st Round,3,Schnur B.,Lin J.M.,154.0,60.0,2.0,0.0,367.0,875.0,Completed,1.07,10.89,1.05,11.0
11,New York,New York Open,2019-02-13,ATP250,Indoor,Hard,1st Round,3,Querrey S.,Harris L.,49.0,98.0,2.0,0.0,940.0,577.0,Completed,1.42,3.09,1.44,2.62
11,New York,New York Open,2019-02-13,ATP250,Indoor,Hard,1st Round,3,Istomin D.,Mcdonald M.,106.0,82.0,2.0,1.0,522.0,673.0,Completed,2.5,1.59,2.2,1.61
11,New York,New York Open,2019-02-13,ATP250,Indoor,Hard,1st Round,3,Albot R.,Karlovic I.,79.0,81.0,2.0,1.0,705.0,674.0,Completed,2.35,1.66,2.1,1.66
11,New York,New York Open,2019-02-13,ATP250,Indoor,Hard,2nd Round,3,Lorenzi P.,Harrison R.,111.0,92.0,2.0,1.0,493.0,615.0,Completed,3.93,1.3,3.4,1.3
11,New York,New York Open,2019-02-13,ATP250,Indoor,Hard,2nd Round,3,Thompson J.,Eubanks C.,60.0,166.0,2.0,1.0,775.0,339.0,Completed,1.49,2.83,1.44,2.62
11,New York,New York Open,2019-02-14,ATP250,Indoor,Hard,2nd Round,3,Isner J.,Tomic B.,9.0,87.0,2.0,0.0,3155.0,649.0,Completed,1.35,3.54,1.4,2.75
11,New York,New York Open,2019-02-14,ATP250,Indoor,Hard,2nd Round,3,Schnur B.,Johnson S.,154.0,34.0,2.0,1.0,367.0,1190.0,Completed,2.6,1.56,2.75,1.4
11,New York,New York Open,2019-02-14,ATP250,Indoor,Hard,2nd Round,3,Garcia-Lopez G.,Millman J.,102.0,37.0,2.0,1.0,547.0,1088.0,Completed,3.43,1.36,3.4,1.3
11,New York,New York Open,2019-02-14,ATP250,Indoor,Hard,2nd Round,3,Opelka R.,Istomin D.,89.0,106.0,1.0,1.0,633.0,522.0,Retired,1.9,2.01,1.72,2.0
11,New York,New York Open,2019-02-14,ATP250,Indoor,Hard,2nd Round,3,Querrey S.,Albot R.,49.0,79.0,2.0,0.0,940.0,705.0,Completed,1.33,3.69,1.33,3.25
11,New York,New York Open,2019-02-15,ATP250,Indoor,Hard,2nd Round,3,Jung J.,Tiafoe F.,143.0,29.0,2.0,0.0,391.0,1430.0,Completed,5.68,1.18,5.5,1.14
11,New York,New York Open,2019-02-15,ATP250,Indoor,Hard,Quarterfinals,3,Schnur B.,Lorenzi P.,154.0,111.0,2.0,1.0,367.0,493.0,Completed,1.8,2.15,1.72,2.1
11,New York,New York Open,2019-02-15,ATP250,Indoor,Hard,Quarterfinals,3,Querrey S.,Jung J.,49.0,143.0,2.0,1.0,940.0,391.0,Completed,1.16,6.27,1.16,5.0
11,New York,New York Open,2019-02-15,ATP250,Indoor,Hard,Quarterfinals,3,Opelka R.,Garcia-Lopez G.,89.0,102.0,2.0,0.0,633.0,547.0,Completed,1.58,2.6,1.53,2.5
11,New York,New York Open,2019-02-16,ATP250,Indoor,Hard,Quarterfinals,3,Isner J.,Thompson J.,9.0,60.0,2.0,0.0,3155.0,775.0,Completed,1.28,4.14,1.33,3.4
11,New York,New York Open,2019-02-16,ATP250,Indoor,Hard,Semifinals,3,Schnur B.,Querrey S.,154.0,49.0,2.0,1.0,367.0,940.0,Completed,4.39,1.26,4.33,1.22
11,New York,New York Open,2019-02-17,ATP250,Indoor,Hard,Semifinals,3,Opelka R.,Isner J.,89.0,9.0,2.0,1.0,633.0,3155.0,Completed,3.26,1.4,3.0,1.4
11,New York,New York Open,2019-02-17,ATP250,Indoor,Hard,The Final,3,Opelka R.,Schnur B.,89.0,154.0,2.0,1.0,633.0,367.0,Completed,1.47,2.97,1.5,2.62
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-11,ATP500,Indoor,Hard,1st Round,3,Seppi A.,Gojowczyk P.,40.0,61.0,2.0,1.0,1060.0,770.0,Completed,1.67,2.32,1.61,2.2
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-11,ATP500,Indoor,Hard,1st Round,3,Kukushkin M.,Haase R.,53.0,55.0,2.0,0.0,910.0,905.0,Completed,2.11,1.8,2.0,1.72
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-11,ATP500,Indoor,Hard,1st Round,3,Wawrinka S.,Paire B.,68.0,58.0,2.0,0.0,740.0,795.0,Completed,1.54,2.64,1.5,2.5
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-11,ATP500,Indoor,Hard,1st Round,3,Basilashvili N.,Chung H.,20.0,52.0,2.0,1.0,1820.0,910.0,Completed,1.8,2.11,1.72,2.0
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-12,ATP500,Indoor,Hard,1st Round,3,Gulbis E.,Copil M.,84.0,72.0,2.0,0.0,667.0,728.0,Completed,1.79,2.13,1.66,2.1
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-12,ATP500,Indoor,Hard,1st Round,3,Raonic M.,Kohlschreiber P.,14.0,32.0,2.0,0.0,2250.0,1250.0,Completed,1.25,4.39,1.25,3.75
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-12,ATP500,Indoor,Hard,1st Round,3,Verdasco F.,Ebden M.,26.0,45.0,2.0,0.0,1455.0,1001.0,Completed,1.35,3.46,1.33,3.25
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-12,ATP500,Indoor,Hard,1st Round,3,Shapovalov D.,Skugor F.,25.0,351.0,2.0,0.0,1485.0,63.0,Completed,1.16,6.03,1.14,5.5
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-12,ATP500,Indoor,Hard,1st Round,3,Berdych T.,Simon G.,59.0,31.0,2.0,0.0,775.0,1280.0,Completed,1.61,2.45,1.5,2.5
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-12,ATP500,Indoor,Hard,1st Round,3,Monfils G.,Goffin D.,33.0,21.0,2.0,0.0,1240.0,1740.0,Completed,1.86,2.03,1.83,1.83
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-12,ATP500,Indoor,Hard,1st Round,3,Nishikori K.,Herbert P.H.,7.0,36.0,2.0,1.0,4100.0,1113.0,Completed,1.36,3.42,1.33,3.25
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-12,ATP500,Indoor,Hard,1st Round,3,Griekspoor T.,Khachanov K.,211.0,11.0,2.0,1.0,244.0,2880.0,Completed,9.94,1.08,8.0,1.08
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-13,ATP500,Indoor,Hard,1st Round,3,Fucsovics M.,Klizan M.,38.0,39.0,2.0,0.0,1080.0,1079.0,Completed,2.0,1.88,2.1,1.66
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-13,ATP500,Indoor,Hard,1st Round,3,Medvedev D.,Chardy J.,16.0,35.0,2.0,0.0,2160.0,1180.0,Completed,1.28,4.06,1.22,4.0
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-13,ATP500,Indoor,Hard,1st Round,3,Tsonga J.W.,Fabbiano T.,140.0,86.0,2.0,0.0,405.0,653.0,Completed,1.13,6.85,1.14,5.5
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-13,ATP500,Indoor,Hard,1st Round,3,Dzumhur D.,Tsitsipas S.,56.0,12.0,2.0,1.0,905.0,2805.0,Completed,5.63,1.17,5.0,1.16
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-13,ATP500,Indoor,Hard,2nd Round,3,Monfils G.,Seppi A.,33.0,40.0,2.0,1.0,1240.0,1060.0,Completed,1.45,2.98,1.4,2.75
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-13,ATP500,Indoor,Hard,2nd Round,3,Wawrinka S.,Raonic M.,68.0,14.0,2.0,0.0,740.0,2250.0,Completed,2.93,1.47,2.62,1.44
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-13,ATP500,Indoor,Hard,2nd Round,3,Shapovalov D.,Berdych T.,25.0,59.0,2.0,0.0,1485.0,775.0,Completed,2.41,1.64,2.25,1.57
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-14,ATP500,Indoor,Hard,2nd Round,3,Dzumhur D.,Kukushkin M.,56.0,53.0,2.0,0.0,905.0,910.0,Completed,2.18,1.77,2.0,1.72
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-14,ATP500,Indoor,Hard,2nd Round,3,Medvedev D.,Verdasco F.,16.0,26.0,2.0,0.0,2160.0,1455.0,Completed,1.33,3.64,1.33,3.25
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-14,ATP500,Indoor,Hard,2nd Round,3,Tsonga J.W.,Griekspoor T.,140.0,211.0,2.0,0.0,405.0,244.0,Completed,1.11,7.91,1.1,7.0
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-14,ATP500,Indoor,Hard,2nd Round,3,Nishikori K.,Gulbis E.,7.0,84.0,2.0,0.0,4100.0,667.0,Completed,1.28,4.11,1.25,3.75
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-14,ATP500,Indoor,Hard,2nd Round,3,Fucsovics M.,Basilashvili N.,38.0,20.0,2.0,0.0,1080.0,1820.0,Completed,1.95,1.95,1.83,1.83
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-15,ATP500,Indoor,Hard,Quarterfinals,3,Monfils G.,Dzumhur D.,33.0,56.0,2.0,0.0,1240.0,905.0,Completed,1.25,4.55,1.22,4.33
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-15,ATP500,Indoor,Hard,Quarterfinals,3,Medvedev D.,Tsonga J.W.,16.0,140.0,2.0,0.0,2160.0,405.0,Completed,1.7,2.31,1.57,2.37
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-15,ATP500,Indoor,Hard,Quarterfinals,3,Wawrinka S.,Shapovalov D.,68.0,25.0,2.0,0.0,740.0,1485.0,Completed,1.81,2.15,1.8,2.0
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-15,ATP500,Indoor,Hard,Quarterfinals,3,Nishikori K.,Fucsovics M.,7.0,38.0,2.0,0.0,4100.0,1080.0,Completed,1.24,4.75,1.2,4.5
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-16,ATP500,Indoor,Hard,Semifinals,3,Monfils G.,Medvedev D.,33.0,16.0,2.0,1.0,1240.0,2160.0,Completed,3.0,1.46,3.0,1.4
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-16,ATP500,Indoor,Hard,Semifinals,3,Wawrinka S.,Nishikori K.,68.0,7.0,2.0,1.0,740.0,4100.0,Completed,2.49,1.62,2.5,1.53
12,Rotterdam,ABN AMRO World Tennis Tournament,2019-02-17,ATP500,Indoor,Hard,The Final,3,Monfils G.,Wawrinka S.,33.0,68.0,2.0,1.0,1240.0,740.0,Completed,2.45,1.64,2.5,1.53
13,Delray Beach,Delray Beach Open,2019-02-18,ATP250,Outdoor,Hard,1st Round,3,Lacko L.,Watanuki Y.,133.0,181.0,2.0,0.0,423.0,279.0,Completed,3.22,1.39,3.0,1.36
13,Delray Beach,Delray Beach Open,2019-02-18,ATP250,Outdoor,Hard,1st Round,3,Istomin D.,Lopez F.,102.0,67.0,2.0,0.0,542.0,745.0,Completed,1.7,2.26,1.66,2.1
13,Delray Beach,Delray Beach Open,2019-02-18,ATP250,Outdoor,Hard,1st Round,3,Harris L.,King D.,98.0,162.0,2.0,0.0,577.0,341.0,Completed,1.65,2.37,1.57,2.25
13,Delray Beach,Delray Beach Open,2019-02-19,ATP250,Outdoor,Hard,1st Round,3,Kyrgios N.,Millman J.,64.0,37.0,2.0,1.0,750.0,1088.0,Completed,1.81,2.09,1.72,2.0
13,Delray Beach,Delray Beach Open,2019-02-19,ATP250,Outdoor,Hard,1st Round,3,Albot R.,Karlovic I.,82.0,88.0,2.0,0.0,680.0,629.0,Completed,2.15,1.78,2.0,1.72
13,Delray Beach,Delray Beach Open,2019-02-19,ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Donaldson J.,101.0,120.0,2.0,1.0,547.0,470.0,Completed,1.47,2.87,1.4,2.75
13,Delray Beach,Delray Beach Open,2019-02-19,ATP250,Outdoor,Hard,1st Round,3,Mcdonald M.,Fritz T.,84.0,42.0,2.0,1.0,673.0,1036.0,Completed,2.61,1.55,2.37,1.53
